latency(lag),total size,packet,time_stamp,err_rate
4847,37610344357,100000004,116308.41,0
4847,37610268631,100000012,116340.53,0
4847,37610278625,100000008,116372.65,0
4847,37609853583,100000004,116404.78,0
4847,37609710263,100000016,116436.89,0
4847,37610462361,100000012,116469.02,0
4847,37610332921,100000020,116501.14,0
4847,37610110855,100000008,116533.26,0
4848,37610376119,100000012,116565.38,0
4848,37610106670,100000012,116597.50,0
4848,37609928473,100000008,116629.62,0
4847,37609669610,100000008,116661.75,0
4847,37610602922,100000004,116693.86,0
4847,37610466178,100000008,116725.98,0
4847,37610183434,100000008,116758.11,0
4848,37610336783,100000004,116790.23,0
4848,37609892044,100000016,116822.35,0
4848,37609801354,100000004,116854.47,0
4848,37609876932,100000004,116886.59,0
4848,37610591934,100000004,116918.71,0
4848,37610463073,100000016,116950.84,0
4848,37610290180,100000008,116982.96,0
4848,37610076727,100000008,117015.08,0
4848,37610042674,100000016,117047.20,0
4848,37609839642,100000012,117079.32,0
4848,37610197469,100000016,117111.44,0
4848,37610463689,100000008,117143.56,0
4848,37610073016,100000020,117175.69,0
4848,37610293646,100000004,117207.81,0
4848,37610230863,100000008,117239.93,0
4848,37609915027,100000008,117272.05,0
4848,37609653915,100000004,117304.17,0
4847,37610671498,100000008,117336.29,0
4848,37610293843,100000008,117368.41,0
4848,37610377884,100000004,117400.53,0
4848,37610196049,100000004,117432.65,0
4848,37609858402,100000016,117464.77,0
4848,37609897956,100000008,117496.90,0
4848,37609893048,100000008,117529.02,0
4848,37610486623,100000008,117561.15,0
4848,37610589971,100000008,117593.26,0
4847,37610240207,100000012,117625.39,0
4848,37610116705,100000008,117657.50,0
4848,37610035770,100000016,117689.63,0
4848,37609787327,100000004,117721.74,0
4848,37610132556,100000016,117753.87,0
4848,37610469427,100000008,117785.99,0
4760,37610227115,100000020,117818.11,0
4848,37610250055,100000008,117850.22,0
4847,37610151941,100000008,117882.34,0
4846,37610036031,100000004,117914.47,0
4846,37609668042,100000004,117946.58,0
4846,37610607169,100000008,117978.71,0
4846,37610226887,100000004,118010.83,0
4846,37610148703,100000008,118042.95,0
4846,37610381416,100000016,118075.07,0
4846,37609994708,100000004,118107.19,0
4846,37609862716,100000008,118139.31,0
4846,37609776206,100000008,118171.43,0
4846,37610528761,100000004,118203.56,0
4846,37610654023,100000008,118235.68,0
4846,37610180894,100000008,118267.80,0
4846,37610296307,100000004,118299.92,0
4846,37609797727,100000012,118332.04,0
4846,37609847052,100000008,118364.16,0
4846,37610055729,100000004,118396.29,0
4846,37610657457,100000008,118428.41,0
4846,37610121594,100000020,118460.52,0
4846,37610260537,100000004,118492.65,0
4846,37610293592,100000008,118524.78,0
4846,37609941744,100000024,118556.90,0
4846,37609614519,100000008,118589.02,0
4846,37610589453,100000004,118621.13,0
4847,37610244021,100000008,118653.26,0
4846,37610173999,100000020,118685.38,0
4847,37610383669,100000004,118717.49,0
4846,37609990145,100000006,118749.62,0
4846,37609915481,100000002,118781.74,0
4846,37609689202,100000008,118813.86,0
4846,37610511662,100000008,118845.99,0
4847,37610669214,100000012,118878.11,0
4846,37610200733,100000004,118910.23,0
4846,37610386635,100000004,118942.34,0
4846,37609652532,100000003,118974.47,0
4847,37609815299,100000005,119006.58,0
4846,37610147029,100000020,119038.71,0
4846,37610584157,100000004,119070.83,0
4846,37610250867,100000004,119102.95,0
4846,37610134372,100000008,119135.08,0
4846,37610297559,100000012,119167.19,0
4846,37609971848,100000004,119199.32,0
4845,37609682640,100000012,119231.44,0
4846,37610483788,100000008,119263.56,0
4846,37610345422,100000004,119295.68,0
4846,37610166149,100000004,119327.80,0
4846,37610386837,100000008,119359.92,0
4846,37609911067,100000008,119392.04,0
4846,37610014288,100000008,119424.16,0
4846,37609673793,100000004,119456.29,0
4846,37610501867,100000004,119488.41,0
4846,37610621030,100000004,119520.53,0
4846,37610215391,100000016,119552.66,0
4846,37610342943,100000001,119584.78,0
4847,37609762004,100000007,119616.90,0
4846,37609848740,100000004,119649.02,0
4846,37609959959,100000004,119681.14,0
4846,37610662723,100000004,119713.26,0
4846,37610311027,100000004,119745.38,0
4846,37610201283,100000012,119777.50,0
4846,37610232509,100000008,119809.62,0
4846,37609924321,100000004,119841.75,0
4846,37609737802,100000012,119873.87,0
4846,37610434947,100000008,119905.99,0
4846,37610334517,100000008,119938.11,0
4846,37610129405,100000004,119970.23,0
4846,37610366020,100000004,120002.36,0
4846,37610072772,100000004,120034.48,0
4846,37609910442,100000008,120066.60,0
4846,37609687149,100000004,120098.72,0
4846,37610587960,100000008,120130.84,0
4846,37610528919,100000020,120162.96,0
4846,37610151451,100000004,120195.08,0
4846,37610409136,100000004,120227.21,0
4846,37609780057,100000008,120259.33,0
4846,37609795071,100000004,120291.45,0
4846,37609943963,100000020,120323.57,0
4846,37610639714,100000020,120355.69,0
4846,37610333643,100000012,120387.81,0
4846,37610291950,100000004,120419.94,0
4846,37610217309,100000004,120452.06,0
4846,37609928481,100000012,120484.18,0
4847,37609720146,100000004,120516.30,0
4847,37610396315,100000008,120548.42,0
4846,37610448390,100000004,120580.54,0
4846,37610020701,100000004,120612.66,0
4846,37610364515,100000012,120644.78,0
4846,37610153268,100000024,120676.91,0
4846,37609857697,100000004,120709.03,0
4846,37609703751,100000012,120741.15,0
4846,37610608674,100000028,120773.26,0
4847,37610439604,100000008,120805.39,0
4846,37610224394,100000004,120837.51,0
4846,37610343330,100000016,120869.63,0
4846,37609858238,100000006,120901.75,0
4846,37609841126,100000002,120933.87,0
4846,37609853077,100000020,120965.99,0
4846,37610614554,100000003,120998.11,0
4846,37610515263,100000009,121030.24,0
4846,37610247507,100000004,121062.36,0
4846,37610131181,100000004,121094.48,0
4846,37610046298,100000008,121126.60,0
4846,37609748327,100000004,121158.72,0
4846,37610160805,100000004,121190.84,0
4846,37610458277,100000008,121222.96,0
4846,37610076400,100000012,121255.09,0
4846,37610294955,100000024,121287.21,0
4846,37610287794,100000020,121319.33,0
4846,37609930221,100000004,121351.45,0
4846,37609742755,100000004,121383.57,0
4784,37610529470,100000008,121415.69,0
4847,37610311183,100000004,121447.80,0
4849,37610260792,100000008,121479.92,0
4849,37610236258,100000008,121512.05,0
4848,37609910836,100000008,121544.16,0
4848,37609862285,100000032,121576.29,0
4848,37609839380,100000008,121608.41,0
4848,37610648558,100000004,121640.53,0
4848,37610526326,100000004,121672.66,0
4848,37610168338,100000008,121704.77,0
4848,37610187100,100000020,121736.90,0
4848,37609958065,100000008,121769.02,0
4848,37609882561,100000004,121801.14,0
4848,37610085695,100000008,121833.26,0
4848,37610530936,100000008,121865.38,0
4848,37610178756,100000012,121897.51,0
4848,37610243054,100000012,121929.62,0
4848,37610149840,100000004,121961.75,0
4848,37610041968,100000004,121993.86,0
4849,37609661612,100000004,122025.99,0
4848,37610616889,100000004,122058.11,0
4848,37610227641,100000016,122090.23,0
4848,37610146654,100000012,122122.35,0
4848,37610384049,100000004,122154.47,0
4848,37609979244,100000004,122186.59,0
4848,37609869299,100000008,122218.71,0
4848,37609778986,100000004,122250.84,0
4848,37610532980,100000016,122282.95,0
4848,37610658184,100000004,122315.08,0
4848,37610180303,100000012,122347.20,0
4848,37610300720,100000016,122379.32,0
4848,37609792269,100000004,122411.44,0
4848,37609836338,100000003,122443.56,0
4848,37610065197,100000005,122475.69,0
4848,37610655285,100000008,122507.80,0
4848,37610115786,100000004,122539.93,0
4848,37610258068,100000008,122572.05,0
4848,37610297873,100000012,122604.17,0
4848,37609939656,100000004,122636.29,0
4848,37609608647,100000004,122668.42,0
4848,37610591466,100000020,122700.54,0
4848,37610246547,100000004,122732.65,0
4848,37610166675,100000004,122764.78,0
4847,37610380860,100000004,122796.90,0
4848,37609988063,100000004,122829.01,0
4848,37609912297,100000004,122861.14,0
4848,37609712340,100000012,122893.26,0
4848,37610507981,100000016,122925.38,0
4848,37610666331,100000008,122957.50,0
4848,37610193514,100000012,122989.62,0
4848,37610398834,100000004,123021.74,0
4848,37609637367,100000004,123053.87,0
4848,37609819121,100000008,123085.99,0
4848,37610157205,100000012,123118.11,0
4848,37610579672,100000004,123150.24,0
4848,37610255854,100000004,123182.36,0
4848,37610130342,100000008,123214.47,0
4848,37610280357,100000008,123246.60,0
4848,37609983772,100000004,123278.71,0
4848,37609685510,100000008,123310.84,0
4848,37610481159,100000008,123342.95,0
4848,37610346723,100000008,123375.08,0
4848,37610159319,100000008,123407.20,0
4848,37610394727,100000008,123439.33,0
4848,37609906854,100000004,123471.44,0
4848,37610006155,100000004,123503.56,0
4848,37609688453,100000016,123535.68,0
4848,37610500642,100000004,123567.80,0
4848,37610623540,100000008,123599.93,0
4848,37610213383,100000004,123632.05,0
4848,37610342944,100000012,123664.17,0
4848,37609760887,100000004,123696.29,0
4848,37609848746,100000008,123728.41,0
4848,37609953998,100000004,123760.54,0
4848,37610669895,100000008,123792.66,0
4848,37610322462,100000016,123824.78,0
4848,37610187340,100000008,123856.90,0
4848,37610239410,100000004,123889.02,0
4848,37609923576,100000004,123921.14,0
4848,37609728118,100000004,123953.26,0
4848,37610435782,100000004,123985.39,0
4848,37610328309,100000012,124017.50,0
4848,37610141156,100000004,124049.62,0
4848,37610373451,100000012,124081.75,0
4849,37610067433,100000008,124113.87,0
4848,37609915535,100000004,124145.99,0
4849,37609684841,100000008,124178.11,0
4849,37610591717,100000008,124210.23,0
4848,37610527569,100000008,124242.35,0
4849,37610152966,100000004,124274.48,0
4849,37610402291,100000004,124306.60,0
4848,37609766715,100000004,124338.72,0
4848,37609801541,100000012,124370.84,0
4848,37609953719,100000012,124402.96,0
4848,37610631118,100000004,124435.08,0
4849,37610331833,100000012,124467.21,0
4848,37610277656,100000008,124499.33,0
4848,37610232905,100000008,124531.45,0
4848,37609924540,100000012,124563.57,0
4848,37609712598,100000008,124595.69,0
4849,37610415050,100000004,124627.82,0
4848,37610414397,100000004,124659.93,0
4849,37610049111,100000004,124692.05,0
4849,37610364678,100000008,124724.17,0
4848,37610147316,100000004,124756.30,0
4849,37609853475,100000004,124788.42,0
4848,37609703885,100000008,124820.53,0
4848,37610611584,100000004,124852.66,0
4848,37610435491,100000008,124884.78,0
4848,37610214213,100000004,124916.90,0
4848,37610338610,100000012,124949.02,0
4849,37609867533,100000012,124981.14,0
4806,37609843790,100000008,125013.26,0
4826,37609843452,100000004,125045.37,0
4849,37610622518,100000004,125077.50,0
4849,37610500284,100000012,125109.62,0
4848,37610246852,100000004,125141.75,0
4848,37610127768,100000004,125173.86,0
4848,37610060000,100000004,125205.99,0
4848,37609726928,100000004,125238.10,0
4848,37610165888,100000008,125270.23,0
4848,37610479554,100000008,125302.35,0
4848,37610078815,100000004,125334.47,0
4848,37610276495,100000012,125366.59,0
4848,37610284418,100000004,125398.71,0
4848,37609910972,100000004,125430.83,0
4848,37609748116,100000010,125462.95,0
4848,37610574010,100000002,125495.08,0
4848,37610299772,100000016,125527.20,0
4848,37610337722,100000016,125559.32,0
4848,37610257835,100000004,125591.45,0
4849,37609837467,100000004,125623.57,0
4848,37609895490,100000004,125655.69,0
4848,37609923049,100000004,125687.80,0
4848,37610439336,100000004,125719.93,0
4848,37610585387,100000008,125752.05,0
4848,37610231132,100000008,125784.17,0
4848,37610145088,100000008,125816.29,0
4848,37610008090,100000008,125848.41,0
4848,37609775874,100000012,125880.53,0
4848,37610138358,100000004,125912.66,0
4848,37610515112,100000004,125944.78,0
4848,37610110824,100000004,125976.90,0
4848,37610271178,100000016,126009.02,0
4848,37610200732,100000016,126041.14,0
4848,37610017523,100000008,126073.26,0
4848,37609686795,100000004,126105.38,0
4848,37610614401,100000004,126137.50,0
4848,37610286194,100000004,126169.63,0
4848,37610275697,100000004,126201.75,0
4847,37610260687,100000008,126233.87,0
4848,37609888862,100000016,126265.99,0
4848,37609893826,100000008,126298.11,0
4847,37609827232,100000004,126330.24,0
4848,37610566090,100000008,126362.36,0
4847,37610548845,100000004,126394.48,0
4847,37610145330,100000016,126426.60,0
4847,37610233959,100000004,126458.72,0
4848,37609955470,100000004,126490.84,0
4848,37609872791,100000008,126522.96,0
4848,37610048741,100000008,126555.08,0
4847,37610573781,100000012,126587.20,0
4848,37610115811,100000004,126619.32,0
4848,37610343080,100000016,126651.44,0
4848,37610112785,100000012,126683.57,0
4848,37609981576,100000012,126715.69,0
4848,37609710784,100000004,126747.81,0
4848,37610654031,100000004,126779.93,0
4848,37610247230,100000012,126812.06,0
4848,37610175628,100000016,126844.18,0
4848,37610301551,100000008,126876.30,0
4848,37609912084,100000008,126908.42,0
4848,37609882386,100000004,126940.54,0
4848,37609818048,100000004,126972.66,0
4848,37610647324,100000012,127004.79,0
4848,37610528214,100000016,127036.90,0
4848,37610145272,100000016,127069.03,0
4848,37610364614,100000008,127101.15,0
4848,37609805168,100000004,127133.27,0
4848,37609842933,100000008,127165.39,0
4848,37610140722,100000004,127197.51,0
4848,37610517054,100000004,127229.63,0
4848,37610171129,100000020,127261.76,0
4848,37610301037,100000004,127293.87,0
4848,37610169240,100000004,127325.99,0
4848,37609975265,100000004,127358.12,0
4848,37609680003,100000008,127390.24,0
4848,37610574005,100000016,127422.36,0
4848,37610207322,100000008,127454.48,0
4848,37610160887,100000020,127486.60,0
4848,37610420876,100000004,127518.73,0
4848,37609974248,100000004,127550.84,0
4848,37609891405,100000012,127582.97,0
4848,37609766929,100000004,127615.09,0
4847,37610490051,100000008,127647.21,0
4848,37610697759,100000016,127679.33,0
4848,37610187015,100000012,127711.46,0
4848,37610280524,100000004,127743.58,0
4848,37609794331,100000008,127775.69,0
4848,37609834446,100000008,127807.82,0
4848,37610073577,100000004,127839.94,0
4848,37610644357,100000012,127872.06,0
4848,37610182931,100000012,127904.18,0
4848,37610208731,100000004,127936.30,0
4848,37610271318,100000020,127968.42,0
4848,37609954198,100000004,128000.55,0
4848,37609643979,100000004,128032.66,0
4848,37610575104,100000004,128064.79,0
4848,37610282139,100000004,128096.91,0
4848,37610166294,100000008,128129.03,0
4847,37610343803,100000020,128161.15,0
4847,37609963044,100000012,128193.28,0
4847,37609968841,100000012,128225.39,0
4848,37609690426,100000016,128257.51,0
4848,37610489415,100000016,128289.64,0
4848,37610622144,100000004,128321.76,0
4848,37610259656,100000020,128353.88,0
4848,37610390659,100000006,128386.00,0
4848,37609690172,100000006,128418.13,0
4848,37609790330,100000004,128450.24,0
4848,37610126115,100000012,128482.36,0
4848,37610591074,100000012,128514.49,0
4849,37610357247,100000012,128546.61,0
4848,37610106596,100000004,128578.73,0
4824,37610268174,100000004,128610.85,0
4796,37609956703,100000001,128642.96,0
4847,37609690211,100000007,128675.08,0
4845,37610523286,100000004,128707.20,0
4846,37610273525,100000008,128739.33,0
4846,37610161961,100000008,128771.45,0
4846,37610357161,100000008,128803.57,0
4846,37610007033,100000004,128835.69,0
4846,37609954860,100000004,128867.81,0
4847,37609661768,100000008,128899.93,0
4846,37610602822,100000004,128932.05,0
4846,37610552267,100000004,128964.17,0
4846,37610183938,100000004,128996.29,0
4846,37610342519,100000004,129028.41,0
4846,37609789244,100000008,129060.54,0
4846,37609791562,100000008,129092.66,0
4846,37609978212,100000012,129124.78,0
4846,37610644801,100000004,129156.90,0
4846,37610359981,100000016,129189.02,0
4846,37610223423,100000004,129221.15,0
4846,37610259031,100000008,129253.27,0
4846,37609871317,100000012,129285.39,0
4846,37609753145,100000016,129317.51,0
4846,37610435716,100000004,129349.63,0
4846,37610325394,100000012,129381.75,0
4847,37610103107,100000016,129413.88,0
4846,37610394319,100000004,129446.00,0
4846,37610098429,100000016,129478.12,0
4846,37609910166,100000008,129510.24,0
4846,37609681549,100000008,129542.35,0
4846,37610575340,100000004,129574.48,0
4846,37610515532,100000004,129606.60,0
4846,37610199609,100000008,129638.72,0
4847,37610322983,100000005,129670.85,0
4846,37609828486,100000011,129702.96,0
4847,37609821257,100000016,129735.08,0
4846,37609911365,100000012,129767.21,0
4846,37610617982,100000016,129799.32,0
4847,37610352700,100000001,129831.45,0
4847,37610349632,100000003,129863.57,0
4846,37610095311,100000012,129895.70,0
4846,37610010974,100000004,129927.81,0
4847,37609815891,100000004,129959.93,0
4847,37610252485,100000008,129992.05,0
4846,37610476194,100000008,130024.17,0
4846,37609993505,100000016,130056.30,0
4847,37610356633,100000012,130088.42,0
4846,37610241344,100000012,130120.54,0
4846,37609906007,100000012,130152.66,0
4846,37609616503,100000004,130184.78,0
4846,37610588973,100000004,130216.91,0
4846,37610438665,100000012,130249.03,0
4846,37610331078,100000004,130281.15,0
4846,37610217890,100000024,130313.27,0
4846,37609887015,100000008,130345.39,0
4846,37609871049,100000008,130377.51,0
4846,37609895568,100000016,130409.63,0
4846,37610496973,100000004,130441.75,0
4846,37610582061,100000004,130473.87,0
4847,37610230887,100000004,130506.00,0
4847,37610104508,100000004,130538.11,0
4847,37610050275,100000008,130570.24,0
4846,37609807640,100000012,130602.36,0
4846,37610097557,100000012,130634.48,0
4846,37610465583,100000004,130666.60,0
4846,37610106121,100000016,130698.72,0
4846,37610253446,100000004,130730.84,0
4846,37610326962,100000004,130762.96,0
4846,37609909667,100000004,130795.09,0
4846,37609746426,100000004,130827.21,0
4846,37610563999,100000004,130859.33,0
4846,37610283861,100000004,130891.45,0
4846,37610347584,100000004,130923.58,0
4846,37610240224,100000012,130955.70,0
4846,37609876307,100000008,130987.82,0
4847,37609877753,100000012,131019.94,0
4846,37609876917,100000012,131052.05,0
4846,37610536120,100000004,131084.18,0
4847,37610536619,100000008,131116.30,0
4846,37610205815,100000016,131148.42,0
4846,37610134733,100000008,131180.54,0
4846,37610042003,100000016,131212.66,0
4846,37609760137,100000012,131244.79,0
4845,37610112240,100000004,131276.90,0
4846,37610592265,100000004,131309.03,0
4846,37610110564,100000008,131341.15,0
4846,37610335426,100000004,131373.27,0
4845,37610152524,100000012,131405.40,0
4845,37609933085,100000004,131437.52,0
4845,37609693633,100000012,131469.63,0
4845,37610617397,100000012,131501.76,0
4845,37610329333,100000004,131533.87,0
4845,37610269911,100000012,131566.00,0
4845,37610210474,100000012,131598.12,0
4846,37609907148,100000008,131630.24,0
4845,37609873499,100000012,131662.36,0
4845,37609843215,100000032,131694.49,0
4845,37610583098,100000008,131726.61,0
4845,37610583748,100000008,131758.73,0
4845,37610171402,100000008,131790.85,0
4845,37610190757,100000004,131822.97,0
4845,37609900874,100000004,131855.09,0
4845,37609915615,100000008,131887.21,0
4845,37610109076,100000008,131919.33,0
4845,37610517281,100000004,131951.45,0
4845,37610158537,100000004,131983.57,0
4846,37610281674,100000008,132015.69,0
4846,37610145615,100000008,132047.82,0
4846,37610003902,100000004,132079.93,0
4846,37609678851,100000004,132112.06,0
4846,37610639844,100000008,132144.18,0
4846,37610241156,100000008,132176.30,0
4825,37610142715,100000004,132208.42,0
4777,37610392736,100000004,132240.54,0
4848,37609943782,100000004,132272.65,0
4847,37609889770,100000004,132304.78,0
4847,37609775675,100000008,132336.90,0
4847,37610558905,100000012,132369.02,0
4847,37610638501,100000004,132401.14,0
4847,37610178197,100000012,132433.26,0
4847,37610306656,100000004,132465.38,0
4847,37609795556,100000020,132497.50,0
4847,37609834666,100000012,132529.62,0
4847,37610078379,100000012,132561.75,0
4847,37610639817,100000004,132593.87,0
4848,37610116243,100000004,132625.99,0
4848,37610271606,100000008,132658.11,0
4847,37610282244,100000008,132690.23,0
4848,37609940135,100000008,132722.36,0
4847,37609619867,100000008,132754.48,0
4848,37610587805,100000008,132786.59,0
4848,37610237349,100000004,132818.72,0
4847,37610162995,100000008,132850.83,0
4848,37610398442,100000016,132882.96,0
4847,37609982141,100000012,132915.08,0
4847,37609916386,100000004,132947.21,0
4848,37609714343,100000004,132979.32,0
4848,37610508010,100000012,133011.44,0
4848,37610653180,100000004,133043.56,0
4848,37610197910,100000004,133075.69,0
4848,37610389371,100000004,133107.81,0
4847,37609642777,100000008,133139.94,0
4847,37609834134,100000012,133172.05,0
4848,37610154449,100000016,133204.17,0
4848,37610576449,100000004,133236.30,0
4848,37610250276,100000007,133268.42,0
4848,37610136084,100000013,133300.53,0
4848,37610271934,100000008,133332.66,0
4848,37609994603,100000008,133364.78,0
4848,37609682206,100000004,133396.90,0
4848,37610488052,100000004,133429.02,0
4848,37610340326,100000016,133461.14,0
4848,37610165989,100000004,133493.26,0
4848,37610391369,100000008,133525.39,0
4848,37609904499,100000004,133557.51,0
4848,37610004791,100000004,133589.63,0
4848,37609699004,100000012,133621.75,0
4848,37610492882,100000008,133653.87,0
4848,37610626504,100000004,133685.99,0
4847,37610208223,100000004,133718.12,0
4847,37610351580,100000008,133750.24,0
4847,37609747092,100000004,133782.36,0
4847,37609854369,100000004,133814.47,0
4848,37609952390,100000012,133846.60,0
4848,37610669824,100000004,133878.72,0
4848,37610323997,100000008,133910.84,0
4848,37610172313,100000004,133942.97,0
4848,37610242342,100000008,133975.09,0
4847,37609916750,100000004,134007.21,0
4848,37609739844,100000004,134039.32,0
4847,37610437982,100000008,134071.45,0
4847,37610318009,100000004,134103.57,0
4848,37610147526,100000004,134135.69,0
4847,37610386539,100000024,134167.81,0
4847,37610056228,100000004,134199.93,0
4847,37609919901,100000008,134232.06,0
4847,37609696249,100000012,134264.17,0
4847,37610585982,100000004,134296.29,0
4847,37610526315,100000008,134328.42,0
4847,37610163383,100000020,134360.54,0
4847,37610397091,100000012,134392.66,0
4847,37609763049,100000004,134424.78,0
4847,37609809160,100000004,134456.90,0
4847,37609934263,100000004,134489.02,0
4847,37610642178,100000008,134521.15,0
4847,37610330053,100000008,134553.27,0
4847,37610279476,100000008,134585.40,0
4848,37610232650,100000004,134617.51,0
4848,37609921064,100000012,134649.63,0
4848,37609708179,100000004,134681.76,0
4847,37610417832,100000004,134713.87,0
4848,37610389120,100000001,134746.00,0
4847,37610070913,100000003,134778.12,0
4847,37610369622,100000016,134810.24,0
4847,37610144593,100000004,134842.36,0
4847,37609856174,100000004,134874.49,0
4847,37609701109,100000004,134906.60,0
4847,37610617757,100000004,134938.72,0
4847,37610427074,100000004,134970.84,0
4847,37610215146,100000016,135002.97,0
4847,37610347984,100000008,135035.09,0
4848,37609867573,100000008,135067.22,0
4848,37609835775,100000004,135099.34,0
4847,37609849424,100000008,135131.46,0
4847,37610614604,100000020,135163.57,0
4848,37610501402,100000004,135195.70,0
4848,37610248195,100000012,135227.82,0
4847,37610142127,100000006,135259.94,0
4848,37610048819,100000002,135292.06,0
4847,37609728026,100000008,135324.18,0
4848,37610174899,100000016,135356.30,0
4847,37610487329,100000020,135388.43,0
4847,37610073493,100000004,135420.55,0
4847,37610278074,100000012,135452.67,0
4847,37610275624,100000004,135484.79,0
4848,37609923070,100000016,135516.91,0
4847,37609748466,100000004,135549.04,0
4848,37610571826,100000008,135581.15,0
4847,37610300002,100000004,135613.28,0
4847,37610338230,100000012,135645.40,0
4847,37610249210,100000008,135677.51,0
4847,37609846304,100000008,135709.64,0
4847,37609894696,100000008,135741.76,0
4847,37609926003,100000016,135773.88,0
4847,37610442715,100000008,135806.00,0
4777,37610587605,100000004,135838.13,0
4851,37610232223,100000020,135870.23,0
4849,37610145088,100000008,135902.35,0
4848,37610008090,100000008,135934.48,0
4849,37609772336,100000004,135966.60,0
4848,37610136747,100000004,135998.72,0
4847,37610516964,100000004,136030.84,0
4849,37610113265,100000008,136062.96,0
4848,37610268159,100000008,136095.09,0
4849,37610199085,100000012,136127.20,0
4849,37610019721,100000016,136159.33,0
4848,37609690119,100000012,136191.45,0
4848,37610614401,100000004,136223.57,0
4848,37610286194,100000004,136255.69,0
4848,37610276241,100000008,136287.81,0
4849,37610261688,100000008,136319.94,0
4847,37609885658,100000008,136352.06,0
4848,37609891914,100000004,136384.17,0
4849,37609825419,100000004,136416.30,0
4849,37610568944,100000004,136448.42,0
4848,37610551375,100000016,136480.54,0
4848,37610145330,100000016,136512.66,0
4849,37610233959,100000004,136544.78,0
4848,37609955811,100000008,136576.90,0
4849,37609875390,100000012,136609.03,0
4849,37610047310,100000004,136641.14,0
4848,37610570515,100000004,136673.27,0
4848,37610115318,100000004,136705.39,0
4848,37610342282,100000004,136737.51,0
4849,37610109521,100000004,136769.63,0
4849,37609978366,100000004,136801.75,0
4848,37609712242,100000008,136833.88,0
4849,37610651591,100000012,136866.00,0
4849,37610253164,100000012,136898.12,0
4849,37610173453,100000004,136930.24,0
4849,37610298923,100000008,136962.36,0
4849,37609914684,100000012,136994.48,0
4849,37609877230,100000004,137026.60,0
4849,37609811901,100000004,137058.72,0
4849,37610655432,100000004,137090.84,0
4848,37610522757,100000004,137122.97,0
4849,37610140360,100000004,137155.08,0
4849,37610345533,100000004,137187.21,0
4849,37609823158,100000016,137219.33,0
4849,37609851271,100000008,137251.45,0
4849,37610135103,100000004,137283.57,0
4849,37610518804,100000008,137315.69,0
4849,37610178423,100000018,137347.82,0
4849,37610283836,100000002,137379.94,0
4849,37610177658,100000012,137412.06,0
4849,37609983249,100000012,137444.17,0
4849,37609671826,100000004,137476.30,0
4849,37610579832,100000008,137508.41,0
4849,37610204137,100000004,137540.54,0
4849,37610165684,100000008,137572.66,0
4849,37610403456,100000004,137604.78,0
4849,37609979321,100000008,137636.90,0
4849,37609889310,100000004,137669.02,0
4849,37609761522,100000006,137701.15,0
4849,37610491805,100000010,137733.27,0
4848,37610700595,100000004,137765.39,0
4848,37610184531,100000004,137797.51,0
4848,37610272243,100000008,137829.64,0
4849,37609788342,100000004,137861.76,0
4849,37609845987,100000008,137893.88,0
4848,37610067860,100000004,137926.00,0
4848,37610646741,100000004,137958.12,0
4849,37610180140,100000004,137990.24,0
4848,37610210539,100000008,138022.36,0
4848,37610277707,100000028,138054.48,0
4849,37609947046,100000012,138086.60,0
4849,37609648656,100000008,138118.73,0
4849,37610583723,100000016,138150.84,0
4849,37610279705,100000012,138182.96,0
4849,37610163037,100000004,138215.09,0
4849,37610357570,100000008,138247.21,0
4849,37609958138,100000008,138279.33,0
4849,37609957820,100000004,138311.45,0
4849,37609686827,100000004,138343.57,0
4849,37610486959,100000012,138375.69,0
4849,37610629845,100000008,138407.82,0
4849,37610264491,100000004,138439.94,0
4849,37610368994,100000008,138472.06,0
4849,37609685844,100000004,138504.18,0
4849,37609804046,100000016,138536.30,0
4849,37610121079,100000004,138568.42,0
4849,37610580942,100000004,138600.55,0
4849,37610370972,100000008,138632.66,0
4849,37610078642,100000004,138664.78,0
4849,37610255425,100000004,138696.91,0
4849,37609963539,100000004,138729.03,0
4849,37609687873,100000008,138761.15,0
4849,37610519665,100000004,138793.27,0
4849,37610271964,100000008,138825.39,0
4848,37610194998,100000004,138857.52,0
4849,37610352389,100000020,138889.64,0
4849,37609958655,100000012,138921.76,0
4849,37609991737,100000008,138953.87,0
4849,37609668615,100000016,138985.99,0
4849,37610543657,100000004,139018.12,0
4849,37610622119,100000020,139050.24,0
4849,37610183388,100000008,139082.36,0
4849,37610333515,100000008,139114.49,0
4849,37609784389,100000004,139146.61,0
4849,37609829117,100000016,139178.73,0
4849,37609982803,100000016,139210.85,0
4849,37610642377,100000012,139242.96,0
4849,37610325577,100000004,139275.09,0
4849,37610237547,100000020,139307.21,0
4849,37610247371,100000004,139339.33,0
4849,37609878098,100000004,139371.45,0
4849,37609760555,100000004,139403.58,0
4775,37610443536,100000008,139435.70,0
4850,37610309312,100000008,139467.81,0
4849,37610091525,100000008,139499.93,0
4849,37610402126,100000004,139532.05,0
4849,37610087865,100000008,139564.17,0
4849,37609931066,100000004,139596.29,0
4849,37609669166,100000016,139628.42,0
4849,37610593284,100000008,139660.54,0
4849,37610490691,100000016,139692.66,0
4849,37610198147,100000008,139724.77,0
4848,37610333650,100000004,139756.90,0
4849,37609852455,100000004,139789.02,0
4848,37609802715,100000004,139821.14,0
4848,37609892155,100000004,139853.26,0
4848,37610613322,100000004,139885.38,0
